date,industry,lprod,gva,labour
2005 Q4,T: 97 and 98,91.8904,87.8223,95.5729
2006 Q1,T: 97 and 98,71.7154,70.9727,98.9643
2006 Q2,T: 97 and 98,61.4715,61.2714,99.6744
2006 Q3,T: 97 and 98,65.1182,66.8879,102.7177
2006 Q4,T: 97 and 98,73.2332,74.2405,101.3755
2007 Q1,T: 97 and 98,61.1901,62.8032,102.6361
2007 Q2,T: 97 and 98,45.1112,42.5836,94.397
2007 Q3,T: 97 and 98,62.5827,61.6799,98.5573
2007 Q4,T: 97 and 98,57.7132,62.8032,108.8194
2008 Q1,T: 97 and 98,42.5946,46.5662,109.3244
2008 Q2,T: 97 and 98,59.1546,62.3947,105.4773
2008 Q3,T: 97 and 98,62.3721,64.2328,102.9833
2008 Q4,T: 97 and 98,62.4744,65.8667,105.4299
2009 Q1,T: 97 and 98,53.9174,51.7743,96.0252
2009 Q2,T: 97 and 98,57.0256,57.0845,100.1034
2009 Q3,T: 97 and 98,49.0147,49.3235,100.6299
2009 Q4,T: 97 and 98,61.1924,51.6722,84.4422
2010 Q1,T: 97 and 98,81.4641,65.8667,80.8537
2010 Q2,T: 97 and 98,82.0529,73.0151,88.9853
2010 Q3,T: 97 and 98,87.9247,71.3812,81.1845
2010 Q4,T: 97 and 98,63.3661,64.335,101.5289
2011 Q1,T: 97 and 98,56.6577,70.0536,123.6435
2011 Q2,T: 97 and 98,64.5788,69.7473,108.0034
2011 Q3,T: 97 and 98,63.357,66.2752,104.6059
2011 Q4,T: 97 and 98,68.8946,63.0074,91.4547
2012 Q1,T: 97 and 98,82.857,67.1943,81.0967
2012 Q2,T: 97 and 98,80.2894,65.5604,81.6551
2012 Q3,T: 97 and 98,73.845,70.8706,95.9721
2012 Q4,T: 97 and 98,72.8828,68.8282,94.4368
2013 Q1,T: 97 and 98,79.2896,68.8282,86.8061
2013 Q2,T: 97 and 98,75.9241,69.3388,91.3265
2013 Q3,T: 97 and 98,84.6612,71.279,84.1932
2013 Q4,T: 97 and 98,65.038,76.7935,118.0748
2014 Q1,T: 97 and 98,74.5376,85.0651,114.1238
2014 Q2,T: 97 and 98,67.8723,75.2617,110.8872
2014 Q3,T: 97 and 98,73.9734,72.096,97.462
2014 Q4,T: 97 and 98,86.0842,73.6278,85.53
2015 Q1,T: 97 and 98,83.2341,73.3214,88.0906
2015 Q2,T: 97 and 98,78.7192,70.5642,89.6404
2015 Q3,T: 97 and 98,71.5405,65.5604,91.6409
2015 Q4,T: 97 and 98,80.236,81.3888,101.4368
2016 Q1,T: 97 and 98,70.9369,81.7973,115.3099
2016 Q2,T: 97 and 98,80.6848,91.2944,113.1494
2016 Q3,T: 97 and 98,83.4542,92.3155,110.6182
2016 Q4,T: 97 and 98,77.6771,86.2905,111.0888
2017 Q1,T: 97 and 98,90.0739,85.7799,95.2329
2017 Q2,T: 97 and 98,87.5717,85.8821,98.0705
2017 Q3,T: 97 and 98,86.1479,88.1287,102.2993
2017 Q4,T: 97 and 98,82.6814,86.9032,105.1062
2018 Q1,T: 97 and 98,84.9371,88.3329,103.998
2018 Q2,T: 97 and 98,92.7901,91.4986,98.6081
2018 Q3,T: 97 and 98,88.8565,94.6643,106.5362
2018 Q4,T: 97 and 98,116.3707,101.8126,87.4899
2019 Q1,T: 97 and 98,116.5673,98.1363,84.1886
2019 Q2,T: 97 and 98,100.1469,99.6681,99.5219
2019 Q3,T: 97 and 98,97.491,98.4427,100.9762
2019 Q4,T: 97 and 98,89.9748,103.7529,115.3133
2020 Q1,T: 97 and 98,89.8038,94.6643,105.4124
2020 Q2,T: 97 and 98,58.1889,48.5065,83.3605
2020 Q3,T: 97 and 98,103.0373,84.2481,81.7647
2020 Q4,T: 97 and 98,92.4935,84.3503,91.1959
2021 Q1,T: 97 and 98,61.2821,68.9303,112.4803
2021 Q2,T: 97 and 98,62.5561,81.2867,129.942
2021 Q3,T: 97 and 98,52.5502,71.0748,135.2513
2021 Q4,T: 97 and 98,60.806,74.1384,121.9261
2022 Q1,T: 97 and 98,56.4837,69.3388,122.7588
2022 Q2,T: 97 and 98,82.821,69.7473,84.2145
2022 Q3,T: 97 and 98,75.6277,66.5816,88.0386
