date,industry,lprod,gva,labour
2014,E.36,101.4178,87.3591,86.1378
2015,E.36,101.946,89.5898,87.8796
2016,E.36,99.0242,96.1262,97.0734
2017,E.36,94.1034,96.6659,102.723
2018,E.36,96.427,103.4061,107.2377
2019,E.36,100.0,100.0,100.0
2020,E.36,86.5422,98.8367,114.2063
2021,E.36,66.1592,97.5774,147.4887
1997,E.37 to 39,185.2098,118.9228,64.2098
1998,E.37 to 39,186.1698,116.1086,62.367
1999,E.37 to 39,173.6118,106.7839,61.5073
2000,E.37 to 39,175.9323,117.9909,67.0661
2001,E.37 to 39,174.6464,117.5623,67.3144
2002,E.37 to 39,167.4944,110.269,65.8344
2003,E.37 to 39,179.5026,116.9659,65.1611
2004,E.37 to 39,167.041,108.9209,65.2061
2005,E.37 to 39,168.6959,115.5868,68.5178
2006,E.37 to 39,153.1932,106.0073,69.1984
2007,E.37 to 39,155.2699,106.7466,68.749
2008,E.37 to 39,141.9514,103.2988,72.7705
2009,E.37 to 39,151.0837,110.3249,73.0224
2010,E.37 to 39,131.9419,103.746,78.6301
2011,E.37 to 39,105.2388,95.5644,90.8072
2012,E.37 to 39,97.8745,89.8428,91.7939
2013,E.37 to 39,98.8079,88.3829,89.4492
2014,E.37 to 39,101.7652,93.9492,92.3196
2015,E.37 to 39,113.3261,99.2545,87.5831
2016,E.37 to 39,108.1533,99.8571,92.3293
2017,E.37 to 39,98.8929,100.4411,101.5655
2018,E.37 to 39,94.3146,98.7886,104.7437
2019,E.37 to 39,100.0,100.0,100.0
2020,E.37 to 39,118.421,107.8275,91.0544
2021,E.37 to 39,129.2006,120.861,93.5453
1997,F.41,129.2075,94.2591,72.9517
1998,F.41,137.2596,100.2404,73.0298
1999,F.41,145.2579,106.9935,73.6576
2000,F.41,146.6077,108.7637,74.1869
2001,F.41,142.1423,108.1935,76.1163
2002,F.41,147.7963,114.2664,77.3135
2003,F.41,140.9157,111.0284,78.7907
2004,F.41,133.5617,109.3339,81.8602
2005,F.41,128.1976,107.0782,83.5259
2006,F.41,125.1496,107.1653,85.6297
2007,F.41,116.6238,103.3365,88.6067
2008,F.41,97.2716,84.1398,86.4999
2009,F.41,82.9352,65.5545,79.0431
2010,F.41,100.701,79.2668,78.7149
2011,F.41,99.9551,79.6331,79.6689
2012,F.41,95.8531,75.8937,79.177
2013,F.41,105.3286,83.3795,79.1613
2014,F.41,96.545,84.6459,87.675
2015,F.41,103.5155,91.9783,88.8546
2016,F.41,100.8277,91.5272,90.7758
2017,F.41,103.3395,97.2429,94.1004
2018,F.41,102.4857,98.1428,95.7624
2019,F.41,100.0,100.0,100.0
2020,F.41,103.8471,84.4947,81.3645
2021,F.41,106.5204,95.0102,89.1943
1997,F.42,111.3763,85.0028,76.3203
1998,F.42,104.7798,88.3289,84.2996
1999,F.42,109.0756,91.8926,84.2467
2000,F.42,106.7269,92.0071,86.208
2001,F.42,105.6187,91.3665,86.506
2002,F.42,101.4682,86.3688,85.1192
2003,F.42,107.7951,91.0907,84.5036
2004,F.42,110.7302,94.7138,85.5357
2005,F.42,107.2672,94.1538,87.7751
2006,F.42,102.6148,91.4471,89.1169
2007,F.42,97.5213,88.4392,90.6871
2008,F.42,97.1431,90.5307,93.1932
2009,F.42,95.4674,90.0513,94.3268
2010,F.42,112.5092,94.035,83.5799
2011,F.42,119.4153,95.3587,79.8546
2012,F.42,121.1015,98.8291,81.6085
2013,F.42,109.267,97.7387,89.4495
2014,F.42,110.6952,97.1703,87.7818
2015,F.42,112.2309,99.1388,88.3346
2016,F.42,102.4389,97.8575,95.5277
2017,F.42,98.1528,100.3139,102.2018
2018,F.42,96.1598,103.2837,107.4084
2019,F.42,100.0,100.0,100.0
2020,F.42,101.1341,90.2295,89.2177
2021,F.42,120.607,103.7037,85.9848
1997,F.43,94.9397,84.8928,89.4177
1998,F.43,97.4916,89.3549,91.6539
1999,F.43,103.2974,94.3889,91.3759
2000,F.43,101.1599,93.5598,92.487
2001,F.43,99.5785,93.1634,93.5577
2002,F.43,97.3579,91.9449,94.4401
2003,F.43,93.3885,89.1915,95.5059
2004,F.43,90.5681,87.8983,97.0521
2005,F.43,88.9923,88.4058,99.341
2006,F.43,90.8455,90.7542,99.8995
2007,F.43,88.4668,90.9367,102.7919
2008,F.43,87.4542,89.5009,102.3404
2009,F.43,78.1477,76.9403,98.455
2010,F.43,90.4965,85.1205,94.0595
2011,F.43,99.1016,89.7547,90.5684
2012,F.43,98.3698,88.6266,90.0953
2013,F.43,99.7058,91.9136,92.1848
2014,F.43,101.8033,97.9019,96.1678
2015,F.43,103.0647,100.5006,97.5121
2016,F.43,100.2124,98.8232,98.6138
2017,F.43,100.2217,102.4822,102.2556
2018,F.43,95.9704,96.9528,101.0237
2019,F.43,100.0,100.0,100.0
2020,F.43,107.3135,86.4103,80.5214
2021,F.43,104.8781,97.5595,93.0218
1997,G.45,114.8132,100.7938,87.7895
1998,G.45,104.3837,93.3269,89.4075
1999,G.45,101.9828,91.8674,90.0813
2000,G.45,111.3308,100.6656,90.4203
2001,G.45,115.9649,106.9297,92.2087
2002,G.45,113.4416,106.6385,94.003
2003,G.45,110.364,103.9415,94.1806
2004,G.45,105.8472,100.4645,94.9147
2005,G.45,108.802,100.6517,92.509
2006,G.45,108.6048,97.1228,89.4277
2007,G.45,111.5312,99.4246,89.145
2008,G.45,105.6621,96.0135,90.8684
2009,G.45,90.9306,77.8244,85.5866
2010,G.45,115.4056,99.5216,86.2364
2011,G.45,105.7293,91.7981,86.8237
2012,G.45,112.7516,99.123,87.9127
2013,G.45,111.9514,101.2133,90.4083
2014,G.45,119.4479,107.3353,89.8595
2015,G.45,121.9186,112.3756,92.1727
2016,G.45,114.2882,105.9729,92.7243
2017,G.45,121.0073,110.261,91.1193
2018,G.45,112.1928,107.2694,95.6117
2019,G.45,100.0,100.0,100.0
2020,G.45,93.4029,72.0387,77.1269
2021,G.45,100.4216,83.5581,83.2073
1997,G.46,77.6869,76.1962,98.0812
1998,G.46,72.9616,72.7722,99.7404
1999,G.46,69.4937,70.6654,101.6861
2000,G.46,75.7542,76.1488,100.5209
2001,G.46,71.5755,70.9123,99.0734
2002,G.46,70.8207,69.2957,97.8467
2003,G.46,75.4217,73.1102,96.9353
2004,G.46,78.3434,75.2782,96.0875
2005,G.46,87.9277,83.6917,95.1824
2006,G.46,96.73,93.919,97.094
2007,G.46,95.3124,92.4234,96.969
2008,G.46,97.1809,93.9739,96.7
2009,G.46,91.602,86.4073,94.3291
2010,G.46,96.5526,92.4708,95.7724
2011,G.46,102.3514,96.526,94.3085
2012,G.46,101.6711,95.0853,93.5225
2013,G.46,95.1737,91.5428,96.1849
2014,G.46,103.6034,100.7572,97.2528
2015,G.46,98.1355,96.7319,98.5697
2016,G.46,97.9761,96.4699,98.4627
2017,G.46,100.1927,98.0254,97.8369
2018,G.46,96.9056,97.7847,100.9071
2019,G.46,100.0,100.0,100.0
2020,G.46,89.3317,80.1841,89.76
2021,G.46,91.6523,82.3321,89.8309
1997,G.47,92.7498,87.2489,94.0691
1998,G.47,91.9896,88.6846,96.4072
1999,G.47,89.6901,88.0629,98.1858
2000,G.47,95.4632,93.0939,97.5182
2001,G.47,91.7848,92.7456,101.0468
2002,G.47,94.1353,94.2188,100.0887
2003,G.47,90.3721,91.5134,101.2629
2004,G.47,91.3525,94.0132,102.9126
2005,G.47,93.0007,94.9953,102.1448
2006,G.47,97.9864,96.9788,98.9717
2007,G.47,97.8606,97.3909,99.52
2008,G.47,92.0833,94.0406,102.1256
2009,G.47,86.2308,83.4177,96.7377
2010,G.47,93.3394,89.0886,95.4459
2011,G.47,93.53,89.7244,95.9312
2012,G.47,89.4074,88.6957,99.204
2013,G.47,88.0041,88.3677,100.4132
2014,G.47,90.5118,92.9188,102.6593
2015,G.47,93.5153,95.295,101.9031
2016,G.47,96.3705,98.2849,101.9865
2017,G.47,96.8705,101.055,104.3197
2018,G.47,99.2958,100.5417,101.2547
2019,G.47,100.0,100.0,100.0
2020,G.47,95.3787,85.4416,89.5815
2021,G.47,89.2874,86.7599,97.1693
1997,H.49,101.7554,82.5882,81.1635
1998,H.49,116.7771,95.1045,81.441
1999,H.49,119.9738,100.7981,84.0168
2000,H.49,119.3882,100.0714,83.8202
2001,H.49,118.376,101.82,86.014
2002,H.49,106.312,93.0671,87.5415
2003,H.49,107.8491,94.3745,87.5061
2004,H.49,109.012,93.0671,85.3733
2005,H.49,106.1731,91.3866,86.0732
2006,H.49,109.393,97.1483,88.8067
2007,H.49,120.0151,102.7381,85.6044
2008,H.49,115.3237,101.3074,87.8461
2009,H.49,99.8039,90.0013,90.1781
2010,H.49,110.1466,96.2529,87.3862
2011,H.49,117.5479,98.0924,83.4489
2012,H.49,112.9865,96.2237,85.1639
2013,H.49,120.5938,100.8078,83.5928
2014,H.49,127.3903,108.6167,85.2629
2015,H.49,111.6977,99.4744,89.0568
2016,H.49,106.9717,101.6318,95.0082
2017,H.49,107.3528,98.9326,92.1565
2018,H.49,104.9933,98.0308,93.3686
2019,H.49,100.0,100.0,100.0
2020,H.49,70.5528,59.0709,83.7257
2021,H.49,79.1673,66.1011,83.4955
1997,H.50,78.8352,81.1176,102.8952
1998,H.50,67.8495,70.7676,104.3009
1999,H.50,80.3735,87.1113,108.3831
2000,H.50,98.5266,107.0903,108.6917
2001,H.50,93.0638,105.4379,113.2964
2002,H.50,84.1379,92.0685,109.4257
2003,H.50,92.1861,101.4872,110.0895
2004,H.50,126.3896,142.6318,112.8509
2005,H.50,132.5097,146.4624,110.5295
2006,H.50,102.9175,112.5282,109.3382
2007,H.50,82.5676,86.3152,104.5388
2008,H.50,116.0562,122.2773,105.3604
2009,H.50,75.925,77.6927,102.3282
2010,H.50,85.2707,86.195,101.084
2011,H.50,134.9192,113.9552,84.4619
2012,H.50,126.1475,120.8202,95.7769
2013,H.50,168.869,136.9085,81.0738
2014,H.50,101.1806,119.3931,118.0
2015,H.50,130.4176,114.0303,87.4348
2016,H.50,117.7197,103.9357,88.2909
2017,H.50,125.1932,106.865,85.36
2018,H.50,128.2949,102.8241,80.1467
2019,H.50,100.0,100.0,100.0
2020,H.50,52.8124,44.0138,83.3399
2021,H.50,33.9243,36.7733,108.3981
1997,H.51,25.6478,26.2074,102.1817
1998,H.51,26.2661,27.9297,106.3336
1999,H.51,25.1498,28.6577,113.9481
2000,H.51,29.2891,32.9901,112.636
2001,H.51,20.6705,22.603,109.3488
2002,H.51,21.3437,23.9347,112.1394
2003,H.51,25.5684,28.2848,110.6241
2004,H.51,28.4749,32.6172,114.5473
2005,H.51,31.8545,37.4822,117.6671
2006,H.51,38.5474,44.4602,115.3392
2007,H.51,50.7798,55.8239,109.9331
2008,H.51,37.8769,44.5312,117.5685
2009,H.51,30.2106,33.1143,109.6116
2010,H.51,43.3913,43.3416,99.8856
2011,H.51,47.3273,46.3601,97.9563
2012,H.51,49.5804,51.7223,104.32
2013,H.51,59.3306,58.3452,98.3391
2014,H.51,65.6377,64.6484,98.4928
2015,H.51,43.8548,42.1165,96.0362
2016,H.51,53.2792,52.6811,98.8774
2017,H.51,65.4188,64.3466,98.361
2018,H.51,88.9677,91.3175,102.6412
2019,H.51,100.0,100.0,100.0
2020,H.51,0.2418,0.1598,66.0828
2021,H.51,40.3669,27.2372,67.4742
1997,H.52,144.1968,88.3215,61.2506
1998,H.52,155.3928,98.6666,63.495
1999,H.52,152.3654,98.7143,64.7879
2000,H.52,143.4551,93.0582,64.8692
2001,H.52,139.0067,91.7486,66.003
2002,H.52,133.5682,88.413,66.1932
2003,H.52,137.7317,91.0839,66.1314
2004,H.52,143.3959,95.9718,66.9278
2005,H.52,128.5953,88.8827,69.1182
2006,H.52,138.9326,95.5618,68.7829
2007,H.52,141.478,95.9678,67.8323
2008,H.52,150.1712,101.8589,67.8285
2009,H.52,147.7724,94.1289,63.6985
2010,H.52,157.7246,98.3601,62.3619
2011,H.52,156.8599,99.4945,63.4289
2012,H.52,126.7463,96.8634,76.4231
2013,H.52,115.1778,92.9785,80.7261
2014,H.52,121.295,97.6118,80.4746
2015,H.52,115.9458,97.5441,84.129
2016,H.52,106.5363,96.2186,90.3153
2017,H.52,101.5969,96.7679,95.2469
2018,H.52,99.2168,98.4795,99.2568
2019,H.52,100.0,100.0,100.0
2020,H.52,92.1886,89.7743,97.3811
2021,H.52,86.8043,96.4017,111.0564
1997,H.53,107.5657,106.7105,99.205
1998,H.53,98.0797,106.2885,108.3696
1999,H.53,102.99,113.0721,109.7894
2000,H.53,108.8676,119.7663,110.011
2001,H.53,108.2856,122.4846,113.1126
2002,H.53,106.0411,119.9692,113.1346
2003,H.53,107.2769,121.0402,112.8298
2004,H.53,109.1638,116.0906,106.3453
2005,H.53,117.1621,123.2636,105.2077
2006,H.53,120.8372,124.2859,102.8541
2007,H.53,113.0928,115.1331,101.8041
2008,H.53,116.7699,115.8471,99.2098
2009,H.53,111.8772,112.6582,100.6981
2010,H.53,112.33,112.9179,100.5234
2011,H.53,104.9843,108.5524,103.3987
2012,H.53,125.5463,114.0377,90.8332
2013,H.53,125.1161,113.4453,90.6721
2014,H.53,111.4532,97.0708,87.0955
2015,H.53,96.9068,90.7498,93.6465
2016,H.53,101.455,93.0055,91.6717
2017,H.53,109.4277,95.5372,87.3062
2018,H.53,108.5116,98.6611,90.9222
2019,H.53,100.0,100.0,100.0
2020,H.53,115.6238,104.7712,90.6138
2021,H.53,123.5309,114.9546,93.0573
1997,I.55,86.2568,59.9742,69.5298
1998,I.55,78.1874,56.744,72.5744
1999,I.55,85.6886,61.2831,71.5184
2000,I.55,79.8576,58.9911,73.8704
2001,I.55,75.9382,55.0643,72.512
2002,I.55,84.8932,59.7551,70.3885
2003,I.55,89.5198,64.4851,72.0345
2004,I.55,88.0215,66.6479,75.7178
2005,I.55,90.5547,68.631,75.7896
2006,I.55,89.3118,71.1252,79.637
2007,I.55,83.4674,69.4118,83.1605
2008,I.55,82.2813,64.5526,78.4535
2009,I.55,75.1346,58.0417,77.2503
2010,I.55,88.3487,64.2436,72.7159
2011,I.55,91.2377,72.1532,79.0827
2012,I.55,96.8365,78.4394,81.0019
2013,I.55,100.5794,84.4222,83.9359
2014,I.55,101.7243,85.3267,83.8803
2015,I.55,94.8438,85.9278,90.5992
2016,I.55,95.7785,92.1297,96.1903
2017,I.55,104.8336,93.5004,89.1893
2018,I.55,107.5063,95.8991,89.2032
2019,I.55,100.0,100.0,100.0
2020,I.55,79.0948,46.5536,58.8579
2021,I.55,115.7179,67.3895,58.236
1997,I.56,124.3633,88.9346,71.512
1998,I.56,130.495,89.9754,68.9493
1999,I.56,130.5648,90.0596,68.977
2000,I.56,133.3751,91.6735,68.7336
2001,I.56,131.3708,91.601,69.7271
2002,I.56,127.2439,92.5716,72.7514
2003,I.56,123.371,93.7294,75.9736
2004,I.56,126.6441,98.5826,77.8423
2005,I.56,128.8725,100.0515,77.636
2006,I.56,121.268,94.5737,77.9874
2007,I.56,118.1836,94.8053,80.2187
2008,I.56,117.3862,94.9713,80.905
2009,I.56,117.0965,88.9487,75.9618
2010,I.56,116.7122,90.0409,77.1478
2011,I.56,121.559,92.4523,76.0555
2012,I.56,116.3485,91.4466,78.5972
2013,I.56,118.6814,97.8669,82.4619
2014,I.56,107.5466,93.0932,86.5608
2015,I.56,99.6439,89.9988,90.3204
2016,I.56,102.7595,94.6509,92.1092
2017,I.56,103.7888,100.3836,96.7191
2018,I.56,100.504,96.9126,96.4267
2019,I.56,100.0,100.0,100.0
2020,I.56,97.3097,65.4988,67.3096
2021,I.56,102.3608,83.0429,81.1276
1997,J.58,38.9828,54.1596,138.9318
1998,J.58,46.8879,65.1922,139.0385
1999,J.58,51.3077,69.0286,134.5386
2000,J.58,57.6026,76.1654,132.2255
2001,J.58,60.0238,80.342,133.8502
2002,J.58,65.5369,84.493,128.9243
2003,J.58,72.9924,93.4757,128.0622
2004,J.58,86.6636,102.4073,118.1665
2005,J.58,89.657,104.755,116.8398
2006,J.58,86.9997,103.7598,119.2645
2007,J.58,96.6891,113.5335,117.4212
2008,J.58,99.7599,108.5829,108.8442
2009,J.58,107.4591,115.7792,107.7425
2010,J.58,107.8407,115.0646,106.6987
2011,J.58,103.9446,112.6574,108.3821
2012,J.58,99.5621,113.2273,113.7252
2013,J.58,121.7557,125.1446,102.7833
2014,J.58,112.4717,118.0504,104.96
2015,J.58,106.5571,113.6526,106.6589
2016,J.58,108.1445,109.9864,101.7032
2017,J.58,107.0675,106.1245,99.1193
2018,J.58,109.3339,105.2654,96.2788
2019,J.58,100.0,100.0,100.0
2020,J.58,119.3854,100.5359,84.2112
2021,J.58,119.5569,110.1735,92.1516
1997,J.59,74.9124,44.6267,59.5718
1998,J.59,67.8328,40.3416,59.4721
1999,J.59,79.4563,47.1811,59.3799
2000,J.59,84.5181,50.7104,59.9994
2001,J.59,75.9143,49.2367,64.8583
2002,J.59,71.5885,46.312,64.6919
2003,J.59,77.35,50.8615,65.7551
2004,J.59,91.9337,58.4492,63.5776
2005,J.59,98.4968,65.2056,66.2007
2006,J.59,95.7854,63.8452,66.6544
2007,J.59,98.8328,66.9287,67.7191
2008,J.59,113.8453,79.1112,69.4901
2009,J.59,110.8937,78.9223,71.1694
2010,J.59,95.7304,75.2947,78.6529
2011,J.59,99.2526,80.1617,80.7654
2012,J.59,120.7181,85.2706,70.6361
2013,J.59,121.2155,94.604,78.0461
2014,J.59,106.6688,90.6892,85.0194
2015,J.59,126.6668,102.1917,80.6775
2016,J.59,122.4454,104.4438,85.2982
2017,J.59,100.0297,98.0577,98.0286
2018,J.59,108.2734,102.2672,94.4528
2019,J.59,100.0,100.0,100.0
2020,J.59,75.7592,68.5308,90.4588
2021,J.59,76.6446,80.0484,104.441
1997,J.60,123.9721,70.7463,57.0663
1998,J.60,112.0051,71.8182,64.1205
1999,J.60,118.6498,76.7978,64.7265
2000,J.60,142.3586,89.5658,62.9156
2001,J.60,144.3591,96.1737,66.6211
2002,J.60,138.8566,97.8969,70.5021
2003,J.60,143.4369,98.6703,68.79
2004,J.60,145.2465,99.498,68.5028
2005,J.60,123.2272,97.517,79.1359
2006,J.60,129.709,100.0271,77.1166
2007,J.60,129.986,102.1845,78.6119
2008,J.60,154.041,114.8033,74.5277
2009,J.60,180.9503,115.0611,63.5871
2010,J.60,175.2937,113.6499,64.834
2011,J.60,159.6797,112.8358,70.6639
2012,J.60,114.7155,110.597,96.4098
2013,J.60,106.5905,115.3867,108.2523
2014,J.60,119.0506,115.0611,96.6489
2015,J.60,128.7296,116.8792,90.7944
2016,J.60,136.4375,123.3107,90.3789
2017,J.60,130.5461,107.4627,82.3178
2018,J.60,91.8888,94.6269,102.9797
2019,J.60,100.0,100.0,100.0
2020,J.60,138.9647,88.4396,63.6418
2021,J.60,125.6188,95.9294,76.3655
1997,J.61,0.6666,0.5792,86.8898
1998,J.61,0.977,0.8821,90.2791
1999,J.61,1.4073,1.2672,90.0471
2000,J.61,2.1961,2.0758,94.5205
2001,J.61,2.5567,2.5433,99.4759
2002,J.61,3.1606,3.2284,102.1435
2003,J.61,4.0801,4.0105,98.2927
2004,J.61,5.1512,4.8661,94.4654
2005,J.61,5.8226,5.557,95.4391
2006,J.61,7.1862,6.5743,91.4862
2007,J.61,8.5398,7.7857,91.1699
2008,J.61,9.9526,8.7207,87.6222
2009,J.61,11.3788,10.7024,94.0558
2010,J.61,13.2874,12.7106,95.6588
2011,J.61,17.5293,16.5182,94.232
2012,J.61,19.8632,18.938,95.3422
2013,J.61,22.3243,21.055,94.3139
2014,J.61,29.6234,28.6907,96.8516
2015,J.61,36.6774,37.135,101.2479
2016,J.61,48.5129,46.8084,96.4864
2017,J.61,55.413,55.8966,100.8727
2018,J.61,82.9734,79.9094,96.3073
2019,J.61,100.0,100.0,100.0
2020,J.61,109.1614,105.8628,96.9783
2021,J.61,109.8319,110.0203,100.1716
1997,J.62,55.2227,27.1592,49.1811
1998,J.62,64.5266,32.9196,51.0171
1999,J.62,64.8092,34.7408,53.6047
2000,J.62,70.1811,39.2581,55.9382
2001,J.62,73.7141,42.7915,58.0507
2002,J.62,80.4122,46.3349,57.6217
2003,J.62,95.7268,56.8561,59.3942
2004,J.62,97.2168,57.8518,59.5081
2005,J.62,102.4152,64.7584,63.2312
2006,J.62,97.3799,64.6337,66.3727
2007,J.62,107.146,73.2684,68.3818
2008,J.62,105.8277,74.0365,69.9594
2009,J.62,102.8258,69.9586,68.0361
2010,J.62,105.4742,72.3123,68.5592
2011,J.62,101.4166,77.0473,75.9711
2012,J.62,103.2785,78.237,75.7535
2013,J.62,93.236,76.0892,81.6093
2014,J.62,93.9816,81.8497,87.0912
2015,J.62,92.1449,82.4594,89.4888
2016,J.62,94.0329,90.136,95.8558
2017,J.62,90.7231,90.8843,100.1776
2018,J.62,93.0756,93.4181,100.3679
2019,J.62,100.0,100.0,100.0
2020,J.62,97.5363,101.9281,104.5027
2021,J.62,106.052,104.7073,98.7321
1997,J.63,164.2509,77.8368,47.389
1998,J.63,162.1613,82.3618,50.79
1999,J.63,150.2649,80.688,53.6972
2000,J.63,174.9968,95.3019,54.4592
2001,J.63,162.7454,94.0436,57.7857
2002,J.63,161.5853,94.263,58.3363
2003,J.63,158.3614,92.797,58.5982
2004,J.63,158.6736,94.5169,59.5669
2005,J.63,162.0497,100.9235,62.2793
2006,J.63,157.5974,102.8974,65.2913
2007,J.63,160.3601,109.5233,68.2983
2008,J.63,156.4378,99.8961,63.8568
2009,J.63,117.5985,89.1146,75.7787
2010,J.63,140.434,90.4421,64.4019
2011,J.63,154.3922,89.6341,58.0561
2012,J.63,159.6491,93.351,58.4726
2013,J.63,137.972,98.7764,71.5916
2014,J.63,115.0373,98.2685,85.4232
2015,J.63,124.1571,96.6293,77.8283
2016,J.63,127.7564,100.5772,78.7257
2017,J.63,113.7555,97.8529,86.0204
2018,J.63,113.3562,102.655,90.5596
2019,J.63,100.0,100.0,100.0
2020,J.63,92.0083,102.2048,111.0822
2021,J.63,101.114,116.9225,115.6344
1997,K.64,69.5627,77.3518,111.1972
1998,K.64,75.5484,84.7743,112.2119
1999,K.64,69.6662,81.5869,117.111
2000,K.64,71.6866,82.9613,115.7277
2001,K.64,75.3484,89.2328,118.4269
2002,K.64,88.3084,105.2382,119.1713
2003,K.64,96.3576,112.7304,116.9917
2004,K.64,108.581,123.2705,113.5287
2005,K.64,112.3742,131.576,117.0874
2006,K.64,127.1913,149.7729,117.7541
2007,K.64,140.2966,170.2009,121.315
2008,K.64,132.2645,163.0391,123.2675
2009,K.64,127.0951,141.9828,111.7138
2010,K.64,116.7124,126.6838,108.5436
2011,K.64,118.2851,129.9625,109.8723
2012,K.64,120.518,126.1131,104.6426
2013,K.64,114.9446,119.5389,103.997
2014,K.64,103.1132,109.0984,105.8046
2015,K.64,105.3446,107.181,101.7432
2016,K.64,111.7483,113.9186,101.9421
2017,K.64,115.4069,111.7993,96.874
2018,K.64,106.2345,106.2607,100.0246
2019,K.64,100.0,100.0,100.0
2020,K.64,93.6321,91.2764,97.4841
2021,K.64,97.4349,93.1134,95.5648
1997,K.65,101.2535,118.1169,116.6546
1998,K.65,90.736,108.7371,119.839
1999,K.65,91.0342,109.6849,120.4875
2000,K.65,95.1447,114.2027,120.0305
2001,K.65,80.8333,98.361,121.6837
2002,K.65,67.2765,81.3573,120.9297
2003,K.65,60.9297,75.1063,123.2671
2004,K.65,54.7238,64.1167,117.1642
2005,K.65,82.6727,95.0862,115.0152
2006,K.65,49.6207,56.8044,114.4772
2007,K.65,72.4862,85.7681,118.3233
2008,K.65,74.9156,88.6404,118.3204
2009,K.65,76.0186,83.441,109.7639
2010,K.65,90.5955,94.9369,104.792
2011,K.65,76.0246,80.7861,106.2631
2012,K.65,85.9417,90.0587,104.7905
2013,K.65,77.8123,79.8286,102.5913
2014,K.65,100.7675,95.4464,94.7195
2015,K.65,87.062,80.2019,92.1205
2016,K.65,85.3743,83.1911,97.4427
2017,K.65,109.3582,101.7299,93.0244
2018,K.65,109.1875,105.008,96.1722
2019,K.65,100.0,100.0,100.0
2020,K.65,113.6903,113.3686,99.717
2021,K.65,119.8446,116.6661,97.3478
1997,K.66,42.8028,29.9196,69.9009
1998,K.66,42.2714,29.7498,70.378
1999,K.66,46.1578,32.8381,71.1432
2000,K.66,56.5878,40.1548,70.9602
2001,K.66,53.5671,39.025,72.8525
2002,K.66,61.2937,44.1467,72.0248
2003,K.66,66.1545,47.898,72.4032
2004,K.66,63.1241,45.1936,71.5949
2005,K.66,55.2458,40.1609,72.695
2006,K.66,61.082,43.3261,70.931
2007,K.66,67.8625,50.2951,74.1132
2008,K.66,80.1476,61.1771,76.3306
2009,K.66,86.4851,71.4225,82.5836
2010,K.66,82.6991,69.0779,83.5292
2011,K.66,73.4598,65.8461,89.6355
2012,K.66,70.3476,68.6717,97.6176
2013,K.66,75.2002,71.4589,95.0249
2014,K.66,72.6433,69.85,96.1549
2015,K.66,75.9494,72.714,95.7401
2016,K.66,81.6693,80.6229,98.7188
2017,K.66,91.3732,91.3696,99.996
2018,K.66,94.3836,94.9895,100.642
2019,K.66,100.0,100.0,100.0
2020,K.66,102.5037,107.1873,104.5693
2021,K.66,105.9477,119.2376,112.5439
1997,L: 68,145.0907,65.3515,45.0418
1998,L: 68,143.6661,65.2635,45.4272
1999,L: 68,136.8778,66.7921,48.7969
2000,L: 68,134.3592,66.7146,49.6539
2001,L: 68,128.2248,67.4839,52.6293
2002,L: 68,127.2242,67.9501,53.4097
2003,L: 68,125.7892,70.5011,56.0471
2004,L: 68,118.9085,70.7082,59.4644
2005,L: 68,108.8321,71.4782,65.6775
2006,L: 68,99.3484,73.645,74.128
2007,L: 68,94.0303,73.0106,77.6459
2008,L: 68,93.539,74.2106,79.3365
2009,L: 68,96.403,76.1488,78.99
2010,L: 68,94.2081,78.8728,83.7219
2011,L: 68,100.2243,80.8163,80.6355
2012,L: 68,100.729,86.0797,85.4567
2013,L: 68,100.9573,88.7909,87.9489
2014,L: 68,100.5023,91.4277,90.9708
2015,L: 68,99.1884,94.6577,95.4322
2016,L: 68,100.5117,96.8554,96.3623
2017,L: 68,100.0844,96.9752,96.8934
2018,L: 68,100.0036,98.3705,98.367
2019,L: 68,100.0,100.0,100.0
2020,L: 68,102.7593,100.0366,97.3504
2021,L: 68,94.9591,99.9403,105.2457
1997,M.69,74.5454,47.2874,63.4344
1998,M.69,78.8244,50.6932,64.3116
1999,M.69,79.9562,53.9653,67.4935
2000,M.69,81.5814,56.433,69.1738
2001,M.69,79.2911,56.9717,71.8513
2002,M.69,79.8574,56.1937,70.3676
2003,M.69,82.1311,59.803,72.8141
2004,M.69,87.6737,64.8777,73.9991
2005,M.69,84.4076,66.3,78.5474
2006,M.69,90.2371,72.91,80.7982
2007,M.69,86.9312,73.7049,84.7854
2008,M.69,88.1326,72.2036,81.9261
2009,M.69,95.6055,72.3392,75.6643
2010,M.69,96.8448,74.3077,76.7287
2011,M.69,97.6219,74.9011,76.7258
2012,M.69,92.8534,77.5722,83.5427
2013,M.69,95.705,83.344,87.0843
2014,M.69,98.5503,86.5294,87.8023
2015,M.69,99.0288,90.3044,91.1901
2016,M.69,101.3523,94.6973,93.4338
2017,M.69,109.4654,98.6098,90.0831
2018,M.69,105.0836,99.0506,94.2589
2019,M.69,100.0,100.0,100.0
2020,M.69,89.9419,92.8832,103.2703
2021,M.69,95.0036,104.0142,109.4845
1997,M.70,93.4004,47.5651,50.9259
1998,M.70,98.6945,53.0165,53.7178
1999,M.70,92.0684,51.9245,56.3978
2000,M.70,99.9006,57.9198,57.9774
2001,M.70,108.3972,63.8608,58.9137
2002,M.70,107.1253,62.1622,58.0275
2003,M.70,111.5893,67.9734,60.9139
2004,M.70,105.3693,64.8774,61.5715
